documentId,fileName,relativePath,jurisdiction,region,year,years,documentType,primaryTopic,secondaryTopics,extension,size,modifiedAt,classificationStatus,confidence
"4396162d8ce88da0","安全防范工程通用规范（2）.pdf","17_醫工設備與環境\12_後勤物流與保全\未標示年份\安全防范工程通用规范（2）.pdf","UNKNOWN","地區待確認","年份待確認","","待確認或非規範文件","醫療器材與設備","消防、治安與應急管理；環境、能源與醫療廢棄物；後勤、建築與設施安全","pdf","5307998","2022-07-06T14:21:30.000Z","classified_candidate","0.35"
"1429004ff1d91e44","DB11_T 1322.2-2017 安全生产等级评定技术规范 第2部分：安全生产通用要求.pdf","17_醫工設備與環境\13_職業安全與應急\2017\DB11_T 1322.2-2017 安全生产等级评定技术规范 第2部分：安全生产通用要求.pdf","UNKNOWN","地區待確認","2017","2017","技術規範／診療指南","急診與緊急醫療","職業安全與員工健康；醫療器材與設備；消防、治安與應急管理；環境、能源與醫療廢棄物","pdf","598342","2025-06-16T09:27:40.000Z","classified_candidate","0.35"
"e9045e9718039e6e","DB13T 5274-2020河北省医疗机构安全生产风险管控与隐患排查.pdf","17_醫工設備與環境\13_職業安全與應急\2020\DB13T 5274-2020河北省医疗机构安全生产风险管控与隐患排查.pdf","UNKNOWN","河北","2020","2020","國家或地方標準","急診與緊急醫療","職業安全與員工健康；醫療器材與設備；消防、治安與應急管理；環境、能源與醫療廢棄物；醫療治理與依法執業","pdf","1679310","2022-08-27T13:18:18.000Z","classified_candidate","0.35"
"ea4abf3c14098050","DB37T 3954-2020医疗卫生机构安全事故隐患排查治理体系.pdf","17_醫工設備與環境\13_職業安全與應急\2020\DB37T 3954-2020医疗卫生机构安全事故隐患排查治理体系.pdf","UNKNOWN","地區待確認","2020","2020","國家或地方標準","急診與緊急醫療","職業安全與員工健康；醫療器材與設備；消防、治安與應急管理；環境、能源與醫療廢棄物","pdf","884360","2022-08-27T13:20:52.000Z","classified_candidate","0.35"
"0b099b23b5869e05","DB37T 3954-2020医疗卫生机构安全事故隐患排查治理体系山東.pdf","17_醫工設備與環境\13_職業安全與應急\2020\DB37T 3954-2020医疗卫生机构安全事故隐患排查治理体系山東.pdf","CN","山東","2020","2020","國家或地方標準","急診與緊急醫療","職業安全與員工健康；醫療器材與設備；消防、治安與應急管理；環境、能源與醫療廢棄物","pdf","884360","2022-08-27T13:21:02.000Z","classified_candidate","0.75"
"2ec98ef4da0b6978","中华人民共和国安全生产法2021.pdf","17_醫工設備與環境\13_職業安全與應急\2021\中华人民共和国安全生产法2021.pdf","CN","地區待確認","2021","2021","待確認或非規範文件","急診與緊急醫療","職業安全與員工健康；醫療器材與設備；消防、治安與應急管理；環境、能源與醫療廢棄物","pdf","297309","2023-04-07T14:01:50.000Z","classified_candidate","0.75"
"c88c475feb873a9a","2022河南 安全生產隱患.pdf","17_醫工設備與環境\13_職業安全與應急\2022\2022河南 安全生產隱患.pdf","CN","河南","2022","2022","待確認或非規範文件","急診與緊急醫療","職業安全與員工健康；醫療器材與設備；消防、治安與應急管理；環境、能源與醫療廢棄物","pdf","6149769","2022-09-18T10:45:58.000Z","classified_candidate","0.75"
"35c088ecd633eef1","YJ_T 26-2024 应急避难场所 设施设备及物资配置.pdf","17_醫工設備與環境\13_職業安全與應急\2024\YJ_T 26-2024 应急避难场所 设施设备及物资配置.pdf","UNKNOWN","地區待確認","2024","2024","待確認或非規範文件","急診與緊急醫療","職業安全與員工健康；醫療器材與設備；消防、治安與應急管理；環境、能源與醫療廢棄物","pdf","5346140","2024-11-07T08:05:44.000Z","classified_candidate","0.35"
"deeee419997e6e4e","T_CPHARMA 008-2025 突发事件应急保障药品目录编制规范.pdf","17_醫工設備與環境\13_職業安全與應急\2025\T_CPHARMA 008-2025 突发事件应急保障药品目录编制规范.pdf","UNKNOWN","地區待確認","2025","2025","待確認或非規範文件","藥事與藥品管理","急診與緊急醫療；職業安全與員工健康；醫療器材與設備；消防、治安與應急管理；環境、能源與醫療廢棄物","pdf","359657","2026-02-23T04:57:48.000Z","classified_candidate","0.35"
"c0fa92b97e8055d7","中华人民共和国安全生产法.pdf","17_醫工設備與環境\13_職業安全與應急\未標示年份\中华人民共和国安全生产法.pdf","CN","地區待確認","年份待確認","","待確認或非規範文件","急診與緊急醫療","職業安全與員工健康；醫療器材與設備；消防、治安與應急管理；環境、能源與醫療廢棄物","pdf","307496","2023-04-07T14:01:14.000Z","classified_candidate","0.75"
"30ac30469ddb9336","医疗卫生机构安全生产标准化规范.pdf","17_醫工設備與環境\13_職業安全與應急\未標示年份\医疗卫生机构安全生产标准化规范.pdf","UNKNOWN","地區待確認","年份待確認","","待確認或非規範文件","急診與緊急醫療","職業安全與員工健康；醫療器材與設備；消防、治安與應急管理；環境、能源與醫療廢棄物","pdf","1107471","2023-07-13T03:38:14.000Z","classified_candidate","0.35"
"ecb16e0878fe6499","河北省特种设备事故应急预案.pdf","17_醫工設備與環境\13_職業安全與應急\未標示年份\河北省特种设备事故应急预案.pdf","UNKNOWN","河北","年份待確認","","待確認或非規範文件","急診與緊急醫療","職業安全與員工健康；醫療器材與設備；消防、治安與應急管理；環境、能源與醫療廢棄物","pdf","1667837","2023-04-09T13:24:14.000Z","classified_candidate","0.35"
"6486adcf1dfc97c8","河北省特种设备事故应急预案（2）.pdf","17_醫工設備與環境\13_職業安全與應急\未標示年份\河北省特种设备事故应急预案（2）.pdf","UNKNOWN","河北","年份待確認","","待確認或非規範文件","急診與緊急醫療","職業安全與員工健康；醫療器材與設備；消防、治安與應急管理；環境、能源與醫療廢棄物","pdf","1667837","2023-04-09T13:24:14.000Z","classified_candidate","0.35"
"0f61819d60b7c650","河北省特种设备事故应急预案（2）（3）.pdf","17_醫工設備與環境\13_職業安全與應急\未標示年份\河北省特种设备事故应急预案（2）（3）.pdf","UNKNOWN","河北","年份待確認","","待確認或非規範文件","急診與緊急醫療","職業安全與員工健康；醫療器材與設備；消防、治安與應急管理；環境、能源與醫療廢棄物","pdf","1667837","2023-04-09T13:24:14.000Z","classified_candidate","0.35"
"b70eedc6d6356cfa","河北省特种设备安全风险分级管控隐患排查治理指导手册.pdf","17_醫工設備與環境\13_職業安全與應急\未標示年份\河北省特种设备安全风险分级管控隐患排查治理指导手册.pdf","UNKNOWN","河北","年份待確認","","待確認或非規範文件","急診與緊急醫療","職業安全與員工健康；醫療器材與設備；消防、治安與應急管理；環境、能源與醫療廢棄物","pdf","2524851","2023-04-09T13:22:16.000Z","classified_candidate","0.35"
"4018ccd535cfeec2","河北省特种设备安全风险分级管控隐患排查治理指导手册（2）.pdf","17_醫工設備與環境\13_職業安全與應急\未標示年份\河北省特种设备安全风险分级管控隐患排查治理指导手册（2）.pdf","UNKNOWN","河北","年份待確認","","待確認或非規範文件","急診與緊急醫療","職業安全與員工健康；醫療器材與設備；消防、治安與應急管理；環境、能源與醫療廢棄物","pdf","2524851","2023-04-09T13:22:16.000Z","classified_candidate","0.35"
"5d76ceb60bec8497","河南省卫生健康系统安全生产风险分级管控与隐患排 查治理双重预防体系建设指导手册.pdf","17_醫工設備與環境\13_職業安全與應急\未標示年份\河南省卫生健康系统安全生产风险分级管控与隐患排 查治理双重预防体系建设指导手册.pdf","CN","河南","年份待確認","","待確認或非規範文件","急診與緊急醫療","職業安全與員工健康；醫療器材與設備；消防、治安與應急管理；環境、能源與醫療廢棄物","pdf","891294","2022-09-14T15:10:44.000Z","classified_candidate","0.75"
"9c0deaeedf450df9","重庆市人民政府办公厅关于印发重庆市安全生产风险隐患管理办法的通知.pdf","17_醫工設備與環境\13_職業安全與應急\未標示年份\重庆市人民政府办公厅关于印发重庆市安全生产风险隐患管理办法的通知.pdf","CN","重慶","年份待確認","","公告／通知／函釋","急診與緊急醫療","職業安全與員工健康；醫療器材與設備；消防、治安與應急管理；環境、能源與醫療廢棄物","pdf","308130","2022-08-27T13:15:34.000Z","classified_candidate","0.75"
"0fd3660bab648673","城市用地分类与规划建设用地标准GB50137-2011.docx","17_醫工設備與環境\90_其他後勤\2011\城市用地分类与规划建设用地标准GB50137-2011.docx","CN","地區待確認","2011","2011","研究論文／文獻","資訊安全與個人資料","感染預防與控制；醫技、檢驗與病理；臨床研究與人體試驗；醫療器材與設備；消防、治安與應急管理；環境、能源與醫療廢棄物；後勤、建築與設施安全；圖書、教育與文件管理","docx","81199","2023-02-12T06:44:36.000Z","classified_candidate","0.75"
"346d0aa3387f5d63","WS 399—2023血液储存标准（代替WS 399—2012）.docx","17_醫工設備與環境\90_其他後勤\2012\WS 399—2023血液储存标准（代替WS 399—2012）.docx","CN","地區待確認","2023","2023；2012","研究論文／文獻","感染預防與控制","急診與緊急醫療；輸血與器官移植；臨床研究與人體試驗；醫療器材與設備；消防、治安與應急管理；環境、能源與醫療廢棄物；後勤、建築與設施安全；醫療治理與依法執業","docx","27130","2025-09-08T09:21:28.000Z","classified_candidate","0.75"
"7f27084baac6ed6a","WS 399—2023血液储存标准（代替WS 399—2012）.pdf","17_醫工設備與環境\90_其他後勤\2012\WS 399—2023血液储存标准（代替WS 399—2012）.pdf","UNKNOWN","地區待確認","2023","2023；2012","國家或地方標準","醫療器材與設備","環境、能源與醫療廢棄物；後勤、建築與設施安全","pdf","234438","2023-10-10T01:28:58.000Z","classified_candidate","0.35"
"4c99f42c61707705","WS 400-2023血液运输标准（代替WST 400-2012）.pdf","17_醫工設備與環境\90_其他後勤\2012\WS 400-2023血液运输标准（代替WST 400-2012）.pdf","UNKNOWN","地區待確認","2023","2023；2012","國家或地方標準","醫療器材與設備","環境、能源與醫療廢棄物；後勤、建築與設施安全","pdf","218709","2023-10-10T01:29:48.000Z","classified_candidate","0.35"
"44f61ef80d1a48b7","WST 401—2023 献血场所配置标准（代替WST 401-2012）.pdf","17_醫工設備與環境\90_其他後勤\2012\WST 401—2023 献血场所配置标准（代替WST 401-2012）.pdf","UNKNOWN","地區待確認","2023","2023；2012","國家或地方標準","輸血與器官移植","醫療器材與設備；環境、能源與醫療廢棄物；後勤、建築與設施安全","pdf","233465","2023-10-10T01:30:44.000Z","classified_candidate","0.35"
"4eca6fcb88593d87","GB_T 31458-2015 医院安全技术防范系统要求.pdf","17_醫工設備與環境\90_其他後勤\2015\GB_T 31458-2015 医院安全技术防范系统要求.pdf","UNKNOWN","地區待確認","2015","2015","國家或地方標準","醫療器材與設備","環境、能源與醫療廢棄物；後勤、建築與設施安全","pdf","3637578","2024-11-11T10:20:28.000Z","classified_candidate","0.35"
"bb8f1529e5e4af1e","GB_T 31458-2015 医院安全技术防范系统要求（2）.pdf","17_醫工設備與環境\90_其他後勤\2015\GB_T 31458-2015 医院安全技术防范系统要求（2）.pdf","UNKNOWN","地區待確認","2015","2015","國家或地方標準","醫療器材與設備","環境、能源與醫療廢棄物；後勤、建築與設施安全","pdf","3637578","2024-11-11T10:20:28.000Z","classified_candidate","0.35"
"22a366fb81f5bd26","GB_T 32581-2016 入侵和紧急报警系统技术要求.pdf","17_醫工設備與環境\90_其他後勤\2016\GB_T 32581-2016 入侵和紧急报警系统技术要求.pdf","UNKNOWN","地區待確認","2016","2016","國家或地方標準","醫療器材與設備","環境、能源與醫療廢棄物；後勤、建築與設施安全","pdf","11002380","2026-04-12T12:53:34.000Z","classified_candidate","0.35"
"3637af14f52f9423","GB_T 32581-2016 入侵和紧急报警系统技术要求（2）.pdf","17_醫工設備與環境\90_其他後勤\2016\GB_T 32581-2016 入侵和紧急报警系统技术要求（2）.pdf","UNKNOWN","地區待確認","2016","2016","國家或地方標準","醫療器材與設備","環境、能源與醫療廢棄物；後勤、建築與設施安全","pdf","11002380","2026-04-12T12:53:34.000Z","classified_candidate","0.35"
"74794307bf3473df","YY_T 1420-2016 医用超声设备环境要求及试验方法.pdf","17_醫工設備與環境\90_其他後勤\2016\YY_T 1420-2016 医用超声设备环境要求及试验方法.pdf","UNKNOWN","地區待確認","2016","2016","待確認或非規範文件","醫療器材與設備","環境、能源與醫療廢棄物；後勤、建築與設施安全","pdf","2462566","2023-08-11T08:58:14.000Z","classified_candidate","0.35"
"f06537c95e50ee17","2017年3月1日《国务院城市綠化條例.pdf","17_醫工設備與環境\90_其他後勤\2017\2017年3月1日《国务院城市綠化條例.pdf","UNKNOWN","地區待確認","2017","2017","行政法規／條例","醫療器材與設備","環境、能源與醫療廢棄物；後勤、建築與設施安全","pdf","297792","2023-03-10T05:25:34.000Z","classified_candidate","0.35"
"40e4529bbed3c4c6","CJJ_T 85-2017 城市绿地分类标准.pdf","17_醫工設備與環境\90_其他後勤\2017\CJJ_T 85-2017 城市绿地分类标准.pdf","UNKNOWN","地區待確認","2017","2017","待確認或非規範文件","醫療器材與設備","環境、能源與醫療廢棄物；後勤、建築與設施安全","pdf","1249544","2023-02-12T07:55:14.000Z","classified_candidate","0.35"
"3db83d9706326774","DB12_T 751-2017 医疗机构输血科（血库）建设规范.pdf","17_醫工設備與環境\90_其他後勤\2017\DB12_T 751-2017 医疗机构输血科（血库）建设规范.pdf","UNKNOWN","地區待確認","2017","2017","國家或地方標準","輸血與器官移植","醫療器材與設備；環境、能源與醫療廢棄物；後勤、建築與設施安全；醫療治理與依法執業","pdf","337876","2024-11-07T08:15:18.000Z","classified_candidate","0.35"
"61cba508c6cbf4c5","细菌耐药现状2017.pdf","17_醫工設備與環境\90_其他後勤\2017\细菌耐药现状2017.pdf","UNKNOWN","地區待確認","2017","2017","待確認或非規範文件","醫療器材與設備","環境、能源與醫療廢棄物；後勤、建築與設施安全","pdf","2418672","2023-09-14T03:24:50.000Z","classified_candidate","0.35"
"eb2a00acec08d7d8","2018关于印发《使用青霉素的有关规定》的通知（有效）__上海市卫生健康委员会.pdf","17_醫工設備與環境\90_其他後勤\2018\2018关于印发《使用青霉素的有关规定》的通知（有效）__上海市卫生健康委员会.pdf","UNKNOWN","上海","2018","2018","公告／通知／函釋","醫療器材與設備","環境、能源與醫療廢棄物；後勤、建築與設施安全","pdf","266160","2022-09-25T03:29:10.000Z","classified_candidate","0.35"
"4ead3192d9e1f550","GBT1576-2018工业锅炉水质.pdf","17_醫工設備與環境\90_其他後勤\2018\GBT1576-2018工业锅炉水质.pdf","UNKNOWN","地區待確認","2018","2018","國家或地方標準","醫療器材與設備","環境、能源與醫療廢棄物；後勤、建築與設施安全","pdf","6412068","2022-08-17T06:52:04.000Z","classified_candidate","0.35"
"1c57cd94361974f9","细菌耐药2018.pdf","17_醫工設備與環境\90_其他後勤\2018\细菌耐药2018.pdf","UNKNOWN","地區待確認","2018","2018","待確認或非規範文件","醫療器材與設備","環境、能源與醫療廢棄物；後勤、建築與設施安全","pdf","2155867","2023-09-14T03:24:58.000Z","classified_candidate","0.35"
"0227151da6a1af31","2019关于印发《上海市医疗机构麻醉药品、第一类精神药品管理规定》的通知（有效）__上海市卫生健康委员会.pdf","17_醫工設備與環境\90_其他後勤\2019\2019关于印发《上海市医疗机构麻醉药品、第一类精神药品管理规定》的通知（有效）__上海市卫生健康委员会.pdf","UNKNOWN","上海","2019","2019","公告／通知／函釋","藥事與藥品管理","手術、麻醉與疼痛管理；醫療器材與設備；環境、能源與醫療廢棄物；後勤、建築與設施安全；醫療治理與依法執業","pdf","550712","2022-09-25T03:26:42.000Z","classified_candidate","0.35"
"ece9df7028f9ac1c","2019年第48号实施强制管理的计量器具目录的公告.pdf","17_醫工設備與環境\90_其他後勤\2019\2019年第48号实施强制管理的计量器具目录的公告.pdf","UNKNOWN","地區待確認","2019","2019","公告／通知／函釋","醫療器材與設備","環境、能源與醫療廢棄物；後勤、建築與設施安全","pdf","457128","2022-09-06T04:26:06.000Z","classified_candidate","0.35"
"ec2de8a57402c7c5","DB31_T 329.11-2019 重点单位重要部位安全技术防范系统-医院.pdf","17_醫工設備與環境\90_其他後勤\2019\DB31_T 329.11-2019 重点单位重要部位安全技术防范系统-医院.pdf","UNKNOWN","地區待確認","2019","2019","國家或地方標準","醫療器材與設備","環境、能源與醫療廢棄物；後勤、建築與設施安全","pdf","7617662","2024-11-11T10:28:04.000Z","classified_candidate","0.35"
"43895f690fbfa9a1","DB31_T 329.11-2019 重点单位重要部位安全技术防范系统-医院（2）.pdf","17_醫工設備與環境\90_其他後勤\2019\DB31_T 329.11-2019 重点单位重要部位安全技术防范系统-医院（2）.pdf","UNKNOWN","地區待確認","2019","2019","國家或地方標準","醫療器材與設備","環境、能源與醫療廢棄物；後勤、建築與設施安全","pdf","7617662","2024-11-11T10:28:04.000Z","classified_candidate","0.35"
"332a8c82c7486c40","GB 37489.1-2019 公共场所卫生设计规范 第1部分：总则.pdf","17_醫工設備與環境\90_其他後勤\2019\GB 37489.1-2019 公共场所卫生设计规范 第1部分：总则.pdf","UNKNOWN","地區待確認","2019","2019","國家或地方標準","醫療器材與設備","環境、能源與醫療廢棄物；後勤、建築與設施安全","pdf","1750536","2023-10-06T12:24:52.000Z","classified_candidate","0.35"
"b2426d88f0684d2e","GB 37489.1-2019 公共场所卫生设计规范 第1部分：总则（2）.pdf","17_醫工設備與環境\90_其他後勤\2019\GB 37489.1-2019 公共场所卫生设计规范 第1部分：总则（2）.pdf","UNKNOWN","地區待確認","2019","2019","國家或地方標準","醫療器材與設備","環境、能源與醫療廢棄物；後勤、建築與設施安全","pdf","1750536","2023-10-06T12:24:52.000Z","classified_candidate","0.35"
"0635d57b6e3eef5e","TCHAS 10-3-2-2019医疗保障 药品保障.pdf","17_醫工設備與環境\90_其他後勤\2019\TCHAS 10-3-2-2019医疗保障 药品保障.pdf","UNKNOWN","地區待確認","2019","2019","待確認或非規範文件","藥事與藥品管理","醫療器材與設備；環境、能源與醫療廢棄物；後勤、建築與設施安全","pdf","695625","2023-11-15T01:50:14.000Z","classified_candidate","0.35"
"665141f11b2b16c6","T_CNAS 05-2019 化疗药物外渗预防及处理.pdf","17_醫工設備與環境\90_其他後勤\2019\T_CNAS 05-2019 化疗药物外渗预防及处理.pdf","UNKNOWN","地區待確認","2019","2019","待確認或非規範文件","醫療器材與設備","環境、能源與醫療廢棄物；後勤、建築與設施安全","pdf","328583","2024-02-20T14:50:02.000Z","classified_candidate","0.35"
"894be0b3cb80c1eb","T_CNAS 06-2019 认知障碍老年人激越行为非药物管理.pdf","17_醫工設備與環境\90_其他後勤\2019\T_CNAS 06-2019 认知障碍老年人激越行为非药物管理.pdf","UNKNOWN","地區待確認","2019","2019","待確認或非規範文件","醫療器材與設備","環境、能源與醫療廢棄物；後勤、建築與設施安全","pdf","420952","2024-02-20T14:50:14.000Z","classified_candidate","0.35"
"68579aa305433a00","中国药学会医院药学专业委员会高警示药品推荐目录2019版.docx","17_醫工設備與環境\90_其他後勤\2019\中国药学会医院药学专业委员会高警示药品推荐目录2019版.docx","CN","地區待確認","2019","2019","待確認或非規範文件","藥事與藥品管理","醫療器材與設備；環境、能源與醫療廢棄物；後勤、建築與設施安全","docx","25938","2024-04-07T07:34:36.000Z","classified_candidate","0.75"
"c8b93831e43c3372","医疗机构临床用血管理办法（2019年修订版）.doc","17_醫工設備與環境\90_其他後勤\2019\医疗机构临床用血管理办法（2019年修订版）.doc","UNKNOWN","地區待確認","2019","2019","院內制度／SOP","醫療器材與設備","環境、能源與醫療廢棄物；後勤、建築與設施安全；醫療治理與依法執業","doc","59392","2022-11-29T02:32:06.000Z","classified_candidate","0.35"
"d921062239946a29","DB13T 5274-2020.pdf","17_醫工設備與環境\90_其他後勤\2020\DB13T 5274-2020.pdf","UNKNOWN","地區待確認","2020","2020","國家或地方標準","醫療器材與設備","環境、能源與醫療廢棄物；後勤、建築與設施安全","pdf","1679310","2022-08-27T13:17:54.000Z","classified_candidate","0.35"
"41734cc442ab9875","DB14T 2252-2020 医疗机构冷藏药品温控管理规范.pdf","17_醫工設備與環境\90_其他後勤\2020\DB14T 2252-2020 医疗机构冷藏药品温控管理规范.pdf","UNKNOWN","地區待確認","2020","2020","國家或地方標準","藥事與藥品管理","醫療器材與設備；環境、能源與醫療廢棄物；後勤、建築與設施安全；醫療治理與依法執業","pdf","484427","2026-02-23T04:56:48.000Z","classified_candidate","0.35"
"ab97a34bb0690683","DB31_T 1227-2020 医疗机构输血科室设置规范.pdf","17_醫工設備與環境\90_其他後勤\2020\DB31_T 1227-2020 医疗机构输血科室设置规范.pdf","UNKNOWN","地區待確認","2020","2020","國家或地方標準","輸血與器官移植","醫療器材與設備；環境、能源與醫療廢棄物；後勤、建築與設施安全；醫療治理與依法執業","pdf","3205566","2024-11-07T08:14:58.000Z","classified_candidate","0.35"
"2ba6e85a49ff589d","TCHAS 10-3-9-2020医疗保障 环境设施保障.pdf","17_醫工設備與環境\90_其他後勤\2020\TCHAS 10-3-9-2020医疗保障 环境设施保障.pdf","UNKNOWN","地區待確認","2020","2020","待確認或非規範文件","醫療器材與設備","環境、能源與醫療廢棄物；後勤、建築與設施安全","pdf","1322076","2023-11-15T01:49:36.000Z","classified_candidate","0.35"
"d40bce347c1ff4eb","TGDMDMA 0012.2-2021.pdf","17_醫工設備與環境\90_其他後勤\2021\TGDMDMA 0012.2-2021.pdf","UNKNOWN","地區待確認","2021","2021","待確認或非規範文件","醫療器材與設備","環境、能源與醫療廢棄物；後勤、建築與設施安全","pdf","374369","2023-06-25T03:51:38.000Z","classified_candidate","0.35"
"928db5f74ce356ce","TGDMDMA 0012.2-2021调配中心运行管理.pdf","17_醫工設備與環境\90_其他後勤\2021\TGDMDMA 0012.2-2021调配中心运行管理.pdf","UNKNOWN","地區待確認","2021","2021","待確認或非規範文件","醫療器材與設備","環境、能源與醫療廢棄物；後勤、建築與設施安全","pdf","374369","2023-06-25T03:51:52.000Z","classified_candidate","0.35"
"648052e0520e4c03","T_CNAS 22-2021 血管活性药物静脉输注护理.pdf","17_醫工設備與環境\90_其他後勤\2021\T_CNAS 22-2021 血管活性药物静脉输注护理.pdf","UNKNOWN","地區待確認","2021","2021","待確認或非規範文件","護理管理","醫療器材與設備；環境、能源與醫療廢棄物；後勤、建築與設施安全","pdf","546900","2024-02-20T14:36:26.000Z","classified_candidate","0.35"
"77b55c7af549abe0","2022输血相容性检测标准.pdf","17_醫工設備與環境\90_其他後勤\2022\2022输血相容性检测标准.pdf","UNKNOWN","地區待確認","2022","2022","待確認或非規範文件","輸血與器官移植","醫療器材與設備；環境、能源與醫療廢棄物；後勤、建築與設施安全","pdf","305744","2022-02-25T06:58:40.000Z","classified_candidate","0.35"
"e35157a2795cf1fe","DB41_T 2319-2022 医疗机构药品不良反应报告和监测工作规范.pdf","17_醫工設備與環境\90_其他後勤\2022\DB41_T 2319-2022 医疗机构药品不良反应报告和监测工作规范.pdf","UNKNOWN","地區待確認","2022","2022","國家或地方標準","藥事與藥品管理","醫療器材與設備；環境、能源與醫療廢棄物；後勤、建築與設施安全；醫療治理與依法執業","pdf","658220","2023-12-03T06:53:26.000Z","classified_candidate","0.35"
"05c8dd0d5967ec47","T_CHAS 20-4-2-2022 医疗机构药事管理与药学服务 第 4.pdf","17_醫工設備與環境\90_其他後勤\2022\T_CHAS 20-4-2-2022 医疗机构药事管理与药学服务 第 4.pdf","UNKNOWN","地區待確認","2022","2022","待確認或非規範文件","藥事與藥品管理","醫療器材與設備；環境、能源與醫療廢棄物；後勤、建築與設施安全；醫療治理與依法執業","pdf","1059177","2023-12-03T06:51:06.000Z","classified_candidate","0.35"
"aa1dc044eca0d313","T_HBSYYXH T_HBSYYXH0001-2022 医院智慧后勤建.pdf","17_醫工設備與環境\90_其他後勤\2022\T_HBSYYXH T_HBSYYXH0001-2022 医院智慧后勤建.pdf","UNKNOWN","地區待確認","2022","2022","待確認或非規範文件","醫療器材與設備","環境、能源與醫療廢棄物；後勤、建築與設施安全","pdf","17586506","2023-09-24T06:27:54.000Z","classified_candidate","0.35"
"9a4f7d6596de9645","T_SZSMDA 003-2022 深圳市医疗机构输血科设置规范.pdf","17_醫工設備與環境\90_其他後勤\2022\T_SZSMDA 003-2022 深圳市医疗机构输血科设置规范.pdf","UNKNOWN","廣東","2022","2022","待確認或非規範文件","輸血與器官移植","醫療器材與設備；環境、能源與醫療廢棄物；後勤、建築與設施安全；醫療治理與依法執業","pdf","330924","2026-04-22T10:26:10.000Z","classified_candidate","0.35"
"1d0e374951b0b4e7","T_YAIMH 001-2022 互联网医院高警示药品管理规范（试行）.pdf","17_醫工設備與環境\90_其他後勤\2022\T_YAIMH 001-2022 互联网医院高警示药品管理规范（试行）.pdf","UNKNOWN","地區待確認","2022","2022","待確認或非規範文件","藥事與藥品管理","醫療器材與設備；環境、能源與醫療廢棄物；後勤、建築與設施安全","pdf","319804","2023-12-03T06:54:18.000Z","classified_candidate","0.35"
"ca7dfa654dd98cb6","T_ZGYSYJH 003-2022 产妇月子餐（汤品）食养药膳技术指南.pdf","17_醫工設備與環境\90_其他後勤\2022\T_ZGYSYJH 003-2022 产妇月子餐（汤品）食养药膳技术指南.pdf","UNKNOWN","地區待確認","2022","2022","技術規範／診療指南","生殖、婦幼與月子服務","醫療器材與設備；環境、能源與醫療廢棄物；後勤、建築與設施安全","pdf","575125","2024-08-22T05:29:44.000Z","classified_candidate","0.35"
"81ad9cc5d6fef24e","WST795—2022儿科输血指南.pdf","17_醫工設備與環境\90_其他後勤\2022\WST795—2022儿科输血指南.pdf","UNKNOWN","地區待確認","2022","2022","技術規範／診療指南","輸血與器官移植","醫療器材與設備；環境、能源與醫療廢棄物；後勤、建築與設施安全","pdf","415845","2022-02-25T06:38:50.000Z","classified_candidate","0.35"
"2a051387c3ae381d","WST795—2022儿科输血指南（2）.pdf","17_醫工設備與環境\90_其他後勤\2022\WST795—2022儿科输血指南（2）.pdf","UNKNOWN","地區待確認","2022","2022","技術規範／診療指南","輸血與器官移植","醫療器材與設備；環境、能源與醫療廢棄物；後勤、建築與設施安全","pdf","415845","2022-02-25T06:38:50.000Z","classified_candidate","0.35"
"dc781ef5444dde55","DB13_T 5686-2023 多重耐药菌感染患者手术室管理规范.pdf","17_醫工設備與環境\90_其他後勤\2023\DB13_T 5686-2023 多重耐药菌感染患者手术室管理规范.pdf","UNKNOWN","地區待確認","2023","2023","國家或地方標準","感染預防與控制","手術、麻醉與疼痛管理；醫療器材與設備；環境、能源與醫療廢棄物；後勤、建築與設施安全","pdf","682317","2025-07-03T05:19:10.000Z","classified_candidate","0.35"
"7f7341649d829fae","DB3209_T 1240-2023 医疗机构药物警戒工作指南 (1).pdf","17_醫工設備與環境\90_其他後勤\2023\DB3209_T 1240-2023 医疗机构药物警戒工作指南 (1).pdf","UNKNOWN","地區待確認","2023","2023","技術規範／診療指南","醫療器材與設備","環境、能源與醫療廢棄物；後勤、建築與設施安全；醫療治理與依法執業","pdf","700242","2023-08-11T09:08:38.000Z","classified_candidate","0.35"
"bf05fa56b10f5833","DB3209_T 1240-2023 医疗机构药物警戒工作指南.pdf","17_醫工設備與環境\90_其他後勤\2023\DB3209_T 1240-2023 医疗机构药物警戒工作指南.pdf","UNKNOWN","地區待確認","2023","2023","技術規範／診療指南","醫療器材與設備","環境、能源與醫療廢棄物；後勤、建築與設施安全；醫療治理與依法執業","pdf","700242","2023-08-11T09:08:26.000Z","classified_candidate","0.35"
"5b37aeb1f7779e6d","DB32_T 4451.10-2023 医用影像设备临床使用管理与质量控.pdf","17_醫工設備與環境\90_其他後勤\2023\DB32_T 4451.10-2023 医用影像设备临床使用管理与质量控.pdf","UNKNOWN","地區待確認","2023","2023","國家或地方標準","醫療器材與設備","環境、能源與醫療廢棄物；後勤、建築與設施安全","pdf","815031","2023-10-25T04:14:16.000Z","classified_candidate","0.35"
